id:ID(AUTHOR_ID),:LABEL
Emma Hart,AUTHOR
Nikhil Desai,AUTHOR
Houman Sadjadian,AUTHOR
Eric Blanco,AUTHOR
Kwok-Wa Lam,AUTHOR
Debi Prasad Mishra,AUTHOR
Markus Leberecht,AUTHOR
Peter M. D. Gray,AUTHOR
Ian R. Petersen,AUTHOR
Myrthe A. Plaisier,AUTHOR
Luel Gonzales,AUTHOR
Hao Shen,AUTHOR
Hiroshi Morita,AUTHOR
Denys Poshyvanyk,AUTHOR
Juliette Dibie-Barthélemy,AUTHOR
Yann Lepetit,AUTHOR
Maria Frucci,AUTHOR
Xinsheng Yu,AUTHOR
Ivar Balslev,AUTHOR
Chao-Tung Yang,AUTHOR
Marion Schulz,AUTHOR
Zhijie Shi,AUTHOR
Vicky G. Papadopoulou,AUTHOR
Thomas Kulessa,AUTHOR
Vicente Parra-Vega,AUTHOR
A. V. Chashkin,AUTHOR
Helena Unger,AUTHOR
Vincent Snoeck,AUTHOR
Jorge Nakahara,AUTHOR
Dimitrios Antonellis,AUTHOR
Rashad Moarref,AUTHOR
Irina Prodanof,AUTHOR
Elad Michael Schiller,AUTHOR
Paris Flegkas,AUTHOR
Paulo Morelato França,AUTHOR
Nikos Komninos,AUTHOR
D. Fox Harrell,AUTHOR
Hermannus Balsters,AUTHOR
Qinggang Meng,AUTHOR
Karl Krukow,AUTHOR
Frank Hanisch,AUTHOR
Hajimu Iida,AUTHOR
Roberto Casas,AUTHOR
Neha R Nair,AUTHOR
E.H. Bareiss,AUTHOR
Matthias Felleisen,AUTHOR
Difei Lu,AUTHOR
Jacek Koronacki,AUTHOR
Patrick Y. K. Chau,AUTHOR
Pere Vilà,AUTHOR
Eckehard G. Steinbach,AUTHOR
Sung-Hwan Kim,AUTHOR
Andrea C. Mennucci,AUTHOR
Debzani Deb,AUTHOR
Tiago Roux Oliveira,AUTHOR
Wentao Huang,AUTHOR
Katie Meadmore,AUTHOR
E. Dante Suarez,AUTHOR
Antinisca Di Marco,AUTHOR
Russell Greiner,AUTHOR
Rahav Yairi,AUTHOR
Roger Fischlin,AUTHOR
Hiroo Harada,AUTHOR
Umesh Chandra Yadav,AUTHOR
Robert M. Foster,AUTHOR
Kyo Chul Kang,AUTHOR
Ross L. Coppel,AUTHOR
Richard D. Sandberg,AUTHOR
Wai Mun Koo,AUTHOR
Pratibha Shingare,AUTHOR
Peter S. Pacheco,AUTHOR
A. Abnous,AUTHOR
Myung Geun Chun,AUTHOR
Oliver E. Theel,AUTHOR
Eunseuk Oh,AUTHOR
Ivan De Baere,AUTHOR
J. J. Delfausse,AUTHOR
Rafael R. Obelheiro,AUTHOR
Peter H. Schmitt,AUTHOR
Guangqiang Li,AUTHOR
Julie Smith David,AUTHOR
Wee-Soon Ching,AUTHOR
Jaehyuk Cha,AUTHOR
Trong Wu,AUTHOR
Rok Sosic,AUTHOR
Qiu-Hua Lin,AUTHOR
Joan Lasenby,AUTHOR
Stefan Hougardy,AUTHOR
Sridhar Radhakrishnan,AUTHOR
Dana Marinca,AUTHOR
Torgrim Lauritsen,AUTHOR
Alessia Marigo,AUTHOR
Alan Oxley,AUTHOR
Marco Ernandes,AUTHOR
Shohei Kato,AUTHOR
Arturo Nakasone,AUTHOR
Burkhart Wolff,AUTHOR
Constantin Jenge,AUTHOR
Sebastiaan Indesteege,AUTHOR
Marcel Vinicius Medeiros Oliveira,AUTHOR
Mark Erickson,AUTHOR
Kyriakos G. Vamvoudakis,AUTHOR
Rola Naja,AUTHOR
Priyanka Jaiswal,AUTHOR
Takeshi Yamashita,AUTHOR
Cauligi S. Raghavendra,AUTHOR
Soumen Dey,AUTHOR
G. Rojek,AUTHOR
R. Pinto,AUTHOR
Christophe Gaston,AUTHOR
Murugan Anandarajan,AUTHOR
Isabel María del Águila,AUTHOR
Tim Hendtlass,AUTHOR
Gilles Geeraerts,AUTHOR
Julien Vitay,AUTHOR
Artur Maj,AUTHOR
Zepeng Ning,AUTHOR
Stefan Hansen,AUTHOR
Vadim Azhmyakov,AUTHOR
Zhihao Chen,AUTHOR
Peter Y. H. Wong,AUTHOR
Edgar Gabriel,AUTHOR
Reynald Lercier,AUTHOR
Karl Erich Wolff,AUTHOR
Nile Mosley,AUTHOR
Chetan Singh Dhillon,AUTHOR
Okkyung Choi,AUTHOR
Erik D. Goodman,AUTHOR
S. Dandapat,AUTHOR
Laura Papaleo,AUTHOR
Martin Babós,AUTHOR
Michael Weiss,AUTHOR
Josh Yelon,AUTHOR
Ennio Gambi,AUTHOR
Jae-Young Moon,AUTHOR
Ke Huang,AUTHOR
Steve Pope,AUTHOR
Matthias Althoff,AUTHOR
Jan-Erik Strömberg,AUTHOR
Parthasarathy Ramachandran,AUTHOR
Christopher B. Mayer,AUTHOR
Yanqiong Zhou,AUTHOR
Alejandro Ribeiro,AUTHOR
Jana Novovicová,AUTHOR
Laurent Lessard,AUTHOR
Rafael M. Terol,AUTHOR
Ajay Babu,AUTHOR
Nicolás Padilla,AUTHOR
Jens Maßberg,AUTHOR
Thomas Beth,AUTHOR
Taylor L. Booth,AUTHOR
Feiyu Lei,AUTHOR
Erica Melis,AUTHOR
Caleb Fowler,AUTHOR
Kai Loon Cheong,AUTHOR
Mark S. Nixon,AUTHOR
Yoshihide Ishiguro,AUTHOR
Laamanen Heimo,AUTHOR
Aiguo Fei,AUTHOR
Samuel T. Chanson,AUTHOR
Tobias Rötschke,AUTHOR
S. Panda,AUTHOR
Vincenzo Pignatelli,AUTHOR
Horacio Tapia-Recillas,AUTHOR
Yuan-sheng Tsai,AUTHOR
N. Balachander,AUTHOR
Shangping Ren,AUTHOR
Jintae Lee,AUTHOR
Marco Maggini,AUTHOR
W. Kacalak,AUTHOR
Ronald L. Crawford,AUTHOR
Pierre Lemarinier,AUTHOR
Roberto Marcondes Cesar Junior,AUTHOR
Theo Dimitrakos,AUTHOR
Rubin Wang,AUTHOR
Ricardo Swain-Oropeza,AUTHOR
Jeff Rulifson,AUTHOR
Oliver Grau,AUTHOR
Ruth Lavis,AUTHOR
Sacha Krakowiak,AUTHOR
Ling-Fu Meng,AUTHOR
Johan Bengtsson,AUTHOR
E. H. Mamdani,AUTHOR
Ye Zhang,AUTHOR
Walid Dabbous,AUTHOR
Luigi Palopoli,AUTHOR
Jung-Il Park,AUTHOR
François Terrier,AUTHOR
Moufida Maimour,AUTHOR
Germán A. Ramos,AUTHOR
Matthias Hemmje,AUTHOR
Hermann Mierendorff,AUTHOR
Raghavendra Achar,AUTHOR
Deepak D'Souza,AUTHOR
Susanne Biundo,AUTHOR
Mitsuaki Nakasumi,AUTHOR
René Quiniou,AUTHOR
Peng Lu,AUTHOR
Joshua S. Auerbach,AUTHOR
Anita Kumari,AUTHOR
Mitali Sinha,AUTHOR
Sehchan Oh,AUTHOR
Michael Sintek,AUTHOR
Cheolhyeon Kwon,AUTHOR
Jabeom Gu,AUTHOR
Neal R. Harvey,AUTHOR
Ehab Al-Shaer,AUTHOR
Vipin Gopal,AUTHOR
Elisabet Golobardes,AUTHOR
Libero Nigro,AUTHOR
Paul G. Spirakis,AUTHOR
Alexander Ploner,AUTHOR
Tadeusz Litak,AUTHOR
Gene L. Fisher,AUTHOR
G. Philokyprou,AUTHOR
Attila Vidács,AUTHOR
Fiorella de Rosis,AUTHOR
Puneet Singla,AUTHOR
Seung Kyun Kim,AUTHOR
Neima Brauner,AUTHOR
Youwei Lu,AUTHOR
Timon C. Du,AUTHOR
Riccardo Focardi,AUTHOR
Sandro Rafaeli,AUTHOR
Amaury Habrard,AUTHOR
Amita Kapoor,AUTHOR
Steven Muldoon,AUTHOR
Ralf Dörner,AUTHOR
Carl Gutwin,AUTHOR
Yu-chen Shih,AUTHOR
Xiuli Wang,AUTHOR
Martin Pahl,AUTHOR
João Borges de Sousa,AUTHOR
Jianmin Wang,AUTHOR
Ricardo Neisse,AUTHOR
Jean-Marc Petit,AUTHOR
Lihua Xie,AUTHOR
Danilo Mattos Bonfim,AUTHOR
Preeti Patel,AUTHOR
Kaoru Inoue,AUTHOR
Jinhao Chen,AUTHOR
P. K. Bora,AUTHOR
Indranil Acharya,AUTHOR
Alfredo Ferro,AUTHOR
Peter J. Doucette,AUTHOR
Jiri Vokrinek,AUTHOR
Khanh Pham,AUTHOR
Niriaska Perozo,AUTHOR
André Paul,AUTHOR
Eun Ju Kim,AUTHOR
Mina Moradi Kordmahalleh,AUTHOR
Evan Martin,AUTHOR
Wlodzimierz Drabent,AUTHOR
Sami Tabbane,AUTHOR
Rudi Lutz,AUTHOR
Qian Fang,AUTHOR
Johan Himberg,AUTHOR
Guilherme Arroz,AUTHOR
Jinhyuck Kwon,AUTHOR
Stéphane R. Louboutin,AUTHOR
Tiziana Ferrari,AUTHOR
Pierre T. Kabamba,AUTHOR
P. Stankov,AUTHOR
Dominik Schindele,AUTHOR
Alessio Vecchio,AUTHOR
Alessandro Neri,AUTHOR
John Maidens,AUTHOR
Nadira Lammari,AUTHOR
Michael Giardino,AUTHOR
Boris M. Miller,AUTHOR
Lucas Gorentz,AUTHOR
T. Chen,AUTHOR
Zhen Song,AUTHOR
Jihye Gwak,AUTHOR
E. E. Hird,AUTHOR
Elsa María Macías López,AUTHOR
Larry L. Constantine,AUTHOR
Zhengjia He,AUTHOR
Harrick M. Vin,AUTHOR
Britta Landgraf,AUTHOR
Claus Dabringer,AUTHOR
Cristiana Amza,AUTHOR
Víctor A. Braberman,AUTHOR
R. Chen,AUTHOR
Mamoun Alazab,AUTHOR
Zhiqiang Luo,AUTHOR
Zhi Jin,AUTHOR
Thorsten Hansen,AUTHOR
José Eduardo dos Santos,AUTHOR
G. F. Xu,AUTHOR
Ladjel Bellatreche,AUTHOR
Wenchao Zhang,AUTHOR
Xinghua Fan,AUTHOR
Markus Olhofer,AUTHOR
Gisaku Nakamura,AUTHOR
Qiao Zhang,AUTHOR
Matthew Stephan,AUTHOR
Takayuki Ikeda,AUTHOR
Andreas Wagner,AUTHOR
James L. Schwing,AUTHOR
Ramez Elmasri,AUTHOR
Andrea Balluchi,AUTHOR
R. Owen Rogers,AUTHOR
Zheng Wang,AUTHOR
Stefano Aguzzoli,AUTHOR
Preeja Pradeep,AUTHOR
Anil Nerode,AUTHOR
Masahiro Nakata,AUTHOR
Robert M. Norton,AUTHOR
David Isern,AUTHOR
Santosh Kumar Sahu,AUTHOR
Carlos A. Velasco,AUTHOR
Dong-Min Woo,AUTHOR
Birgitta König-Ries,AUTHOR
Bharat Jayaraman,AUTHOR
Abderrafiaa Koukam,AUTHOR
Ana I. Molina,AUTHOR
Ma D,AUTHOR
Jakob Leitner,AUTHOR
Petr Tůma,AUTHOR
Roland Weber,AUTHOR
Suteaki Shioya,AUTHOR
Ruchi Kukde,AUTHOR
Siyuan Jiang,AUTHOR
Gilbert Babin,AUTHOR
Przemyslaw Maziewski,AUTHOR
S. Asharaf,AUTHOR
M.J.J. Ammerlaan,AUTHOR
Christoph Troyer,AUTHOR
Nagesh Nandiraju,AUTHOR
Danielle Boulanger,AUTHOR
Shian-Shyong Tseng,AUTHOR
Joseph F. Traub,AUTHOR
Serkan Saritas,AUTHOR
Soochan Hwang,AUTHOR
Shanping Li,AUTHOR
David Stevenson,AUTHOR
Herschel Rabitz,AUTHOR
Yuxiao Jia,AUTHOR
Manuel Castañón-Puga,AUTHOR
Zhenchang Xing,AUTHOR
Emmanuelle Martienne,AUTHOR
Masayuki Shio,AUTHOR
Pedro Porfírio Muniz Farias,AUTHOR
Sen Jia,AUTHOR
Pino Persiano,AUTHOR
Thomas Brinkhoff,AUTHOR
Madhubanti Maitra,AUTHOR
Mike Shaples,AUTHOR
Olivier Roux,AUTHOR
Pandu Sandi Pratama,AUTHOR
Hanh Huu Hoang,AUTHOR
Isaac Chuang,AUTHOR
Mark Toleman,AUTHOR
Haymo Kurz,AUTHOR
Nuno Souto,AUTHOR
Christopher E. Peters,AUTHOR
Flávia Coimbra Delicato,AUTHOR
Manuel Schwarzinger,AUTHOR
Jehan Moghazy,AUTHOR
Gnanasekaran Aghila,AUTHOR
Hans Vanderstraeten,AUTHOR
Shijiu Jin,AUTHOR
Zong-Ming Chen,AUTHOR
Dewen Hu,AUTHOR
Massimiliano Cosso,AUTHOR
Paul J. Wallace,AUTHOR
Daniel W. C. Ho,AUTHOR
Sushil J. Louis,AUTHOR
Kung-Jiuan Yang,AUTHOR
Massimo Di Nanni,AUTHOR
Hidde de Jong,AUTHOR
Sanjay Singh,AUTHOR
Qiang Gu,AUTHOR
Jayant V. Kulkarni,AUTHOR
Kritchalach Thitikamol,AUTHOR
Emine Meral Inelmen,AUTHOR
Manfred Cochefert,AUTHOR
Ahmed El Toukhy,AUTHOR
Pascal Roques,AUTHOR
Talia Lavie,AUTHOR
Jorge Graña,AUTHOR
Norton Trevisan Roman,AUTHOR
Vassilis J. Tsotras,AUTHOR
Marco Saerens,AUTHOR
Seán Matthews,AUTHOR
Paula B. Garcia-Rosa,AUTHOR
Aditya Abhyankar,AUTHOR
Dinh-Tuan Pham,AUTHOR
Srinivas Gutta,AUTHOR
Nobuaki Mutoh,AUTHOR
Firoz Kaderali,AUTHOR
Yael Dubinsky,AUTHOR
Dorothea S. Clarke,AUTHOR
Denise Fukumi Tsunoda,AUTHOR
S. Durga Bhavani,AUTHOR
Sávio Figueiredo,AUTHOR
Ton Kalker,AUTHOR
Takao Onoye,AUTHOR
Mark Gianturco,AUTHOR
Jan Magott,AUTHOR
Anne Doucet,AUTHOR
Gang Zhang,AUTHOR
Hugo Liu,AUTHOR
Radek Vrnata,AUTHOR
Roberto Vaglica,AUTHOR
Paola Causin,AUTHOR
Pabitra Mitra,AUTHOR
Evelio J. González,AUTHOR
Andrew M. Pitts,AUTHOR
Emilio Mancini,AUTHOR
Alexis H. Rivera-Rios,AUTHOR
Connie U. Smith,AUTHOR
Dario Piga,AUTHOR
Jaechul Sung,AUTHOR
Min Sub Kim,AUTHOR
Ian Walden,AUTHOR
Bram Adams,AUTHOR
Krzysztof Kaczmarski,AUTHOR
Kedar Dhamdhere,AUTHOR
Roberto Alfieri,AUTHOR
Depairon M,AUTHOR
Sebastián Lozano,AUTHOR
D. Royo,AUTHOR
Pedro García,AUTHOR
Kai Nickel,AUTHOR
Maruthi R. Akella,AUTHOR
Christopher Ruggles,AUTHOR
Chul-Hee Kang,AUTHOR
Luis Orozco-Barbosa,AUTHOR
Vasundhara Singh,AUTHOR
Kazinfierz Subieta,AUTHOR
Rini van Solingen,AUTHOR
John A. Maurer,AUTHOR
Thijs Reus,AUTHOR
J. K. S. McKay,AUTHOR
Richard C. Simpson,AUTHOR
Hiromichi Kimura,AUTHOR
Mei Feng,AUTHOR
Manoj Kumar Gundawar,AUTHOR
Seung-Hyun Oh,AUTHOR
Andrea Ciancone,AUTHOR
Phillip J. Turner,AUTHOR
Clayton A. Davis,AUTHOR
Youngim Jung,AUTHOR
Adam F. Jungkunz,AUTHOR
Maren Lübcke,AUTHOR
Josep Domenech,AUTHOR
Dae-Hee Kim,AUTHOR
Elena Carrión,AUTHOR
Hisayuki Tatsumi,AUTHOR
Lars Freund,AUTHOR
Jochen Triesch,AUTHOR
Hongkai Ding,AUTHOR
Shakuntala Sajjanar,AUTHOR
Andreas Scharf,AUTHOR
José Ivo Limeira dos Reis,AUTHOR
Simona Onori,AUTHOR
Li-Wei Ko,AUTHOR
Maarit Tihinen,AUTHOR
Costas S. Iliopoulos,AUTHOR
Joaquin Collado,AUTHOR
Pierre America,AUTHOR
Sunny Gadia,AUTHOR
Keerthi K,AUTHOR
Christos Boukis,AUTHOR
Ning Chen,AUTHOR
Christos T. Karamanolis,AUTHOR
Hiroyuki Kambara,AUTHOR
Roland Groz,AUTHOR
Ilias Gerostathopoulos,AUTHOR
Joseph S. Hall,AUTHOR
San Murugusan,AUTHOR
John Keeney,AUTHOR
Esmond Walshe,AUTHOR
James A. Crotinger,AUTHOR
Hayri Sever,AUTHOR
Pasi E. Lassila,AUTHOR
Marcel Joho,AUTHOR
Yugang Niu,AUTHOR
Giovanni Mella,AUTHOR
Moustafa Youssef,AUTHOR
Ivan Kurtev,AUTHOR
Richard Sharp,AUTHOR
Kaisa Sere,AUTHOR
Manfred K. Lang,AUTHOR
Asad Ullah Awan,AUTHOR
Dinkar Sitaram,AUTHOR
Jiting Xu,AUTHOR
Natasha Lindsay,AUTHOR
Daniel F. Abawi,AUTHOR
Frederic Merizen,AUTHOR
Peter Freeman,AUTHOR
Jorgito M. Stochero,AUTHOR
Nam Mi Young,AUTHOR
Elena Costa,AUTHOR
Robil Daher,AUTHOR
Dongge Li,AUTHOR
Kazue Sako,AUTHOR
Artur Merke,AUTHOR
Mohammed Wajahat Kamal,AUTHOR
Roman Povalej,AUTHOR
Frank Stenger,AUTHOR
Hans Fleischhack,AUTHOR
Steven L. Tanimoto,AUTHOR
Jung Choi,AUTHOR
Luís E. T. Rodrigues,AUTHOR
Rainer G. Spallek,AUTHOR
David C. Luckham,AUTHOR
Mohammad Faizal Ahmad Fauzi,AUTHOR
Koichiro Yamauchi,AUTHOR
Hongbin Xu,AUTHOR
Thomas A. Alspaugh,AUTHOR
Kazuyoshi Serizawa,AUTHOR
Sibylle Schupp,AUTHOR
Karthik Sridharan,AUTHOR
Liping Ding,AUTHOR
Andy Stynen,AUTHOR
Shugo Shiba,AUTHOR
Shyamanta M. Hazarika,AUTHOR
S. Venkatesan,AUTHOR
Ingrid Zukerman,AUTHOR
Mario I. Wolczko,AUTHOR
Luca Alessi,AUTHOR
Meenal Gogia,AUTHOR
Jochen Malte Küster,AUTHOR
Frans Coenen,AUTHOR
Einjeong Hwang,AUTHOR
Xiaolin Quan,AUTHOR
Setana Mathews,AUTHOR
Pelle Ehn,AUTHOR
Oscar Lazzarino,AUTHOR
Moshe Koppel,AUTHOR
Bakhtiar Khan Kasi,AUTHOR
Ben Cowley,AUTHOR
Akanksha Sahu,AUTHOR
Jiesheng Wu,AUTHOR
Canhui Ou,AUTHOR
Junzheng Wang,AUTHOR
Kevin Spieser,AUTHOR
Stefan J. Boddie,AUTHOR
Tusar Kanti Mishra,AUTHOR
F. Tranquart,AUTHOR
Oded Regev,AUTHOR
Vijay Chandru,AUTHOR
Mika Rustari,AUTHOR
Khaled Mahdi,AUTHOR
Yinghao He,AUTHOR
Lianhong Cai,AUTHOR
Norihisa Komoda,AUTHOR
Eilyan Bitar,AUTHOR
Matteo Cianchetti,AUTHOR
Xudong Jiang,AUTHOR
Christoph Schlieder,AUTHOR
Wolfgang Thomas,AUTHOR
Thomas E. Moore,AUTHOR
Veena Sridhar,AUTHOR
Sofia Kolebinova,AUTHOR
Massimo Magrini,AUTHOR
Pere Garcia,AUTHOR
Andrew Klein,AUTHOR
Mark van Hoeij,AUTHOR
Holger Hoffmann,AUTHOR
Stéphane Ducasse,AUTHOR
Geir Kjetil Sandve,AUTHOR
James H. Morris,AUTHOR
Daisuke Wakatsuki,AUTHOR
Ian H. Witten,AUTHOR
Andreas Fordan,AUTHOR
Doron Lancet,AUTHOR
Roland Billen,AUTHOR
James H. Fetzer,AUTHOR
Marc Bui,AUTHOR
Peep Küngas,AUTHOR
Panayiotis Neophytou,AUTHOR
Yong-Gu Cho,AUTHOR
Wilfred J. Hansen,AUTHOR
Victor Estruch,AUTHOR
Serge Mister,AUTHOR
Ricardo Dunia,AUTHOR
Dirk Seifert,AUTHOR
Jason Rouse,AUTHOR
James Birt,AUTHOR
Dongsup Song,AUTHOR
Cristina Barbero,AUTHOR
Helder Knidel,AUTHOR
Willern Visser,AUTHOR
Andrés Gómez-Tato,AUTHOR
Thorsten Hermes,AUTHOR
Renaud De Landtsheer,AUTHOR
Fumin Zhang,AUTHOR
Marichi Agarwal,AUTHOR
Sukhamay Kundu,AUTHOR
Csego Orosz,AUTHOR
Cristiano di Flora,AUTHOR
Stefano Mizzaro,AUTHOR
Hitesh Singhal,AUTHOR
Michael Weber,AUTHOR
Jeffrey P. Melanson,AUTHOR
Damian Schofield,AUTHOR
Miroslaw Truszczynski,AUTHOR
Subhas C. Nandy,AUTHOR
Oudone Phanalasy,AUTHOR
Paolo Terenziani,AUTHOR
Alicja A. Wieczorkowska,AUTHOR
Masayuki Ishizawa,AUTHOR
Torsten Jeinsch,AUTHOR
Christos Kaklamanis,AUTHOR
Shanna Tellerman,AUTHOR
Christian Martel,AUTHOR
David F. Redmiles,AUTHOR
Ron Kimmel,AUTHOR
Mehryar Mohri,AUTHOR
Raymond Turner,AUTHOR
Cornelius Huber,AUTHOR
Ran Kafri,AUTHOR
James B. Fenwick,AUTHOR
Henk Meijer,AUTHOR
Eric Horvitz,AUTHOR
Wei Chen,AUTHOR
Ling Jing,AUTHOR
Kenneth K. Shen,AUTHOR
Wilhelm Meding,AUTHOR
Xiaoyu Song,AUTHOR
Rosa M. Badia,AUTHOR
Xiangyu Wang,AUTHOR
Yiannis Cotronis,AUTHOR
Patrick Doherty,AUTHOR
Juan Sanchis,AUTHOR
Leslie Wheeler,AUTHOR
P. M. Ameera Mol,AUTHOR
Yong-Hae Kong,AUTHOR
Alberto Cavallo,AUTHOR
Young Park,AUTHOR
Yang-Soo Kwon,AUTHOR
Junping Yao,AUTHOR
Nate Foster,AUTHOR
Taesu Park,AUTHOR
Sandeep Athavale,AUTHOR
Sorra Sandhya,AUTHOR
Hsin-Hsi Lai,AUTHOR
Sandipan Mishra,AUTHOR
Pedro Ballester,AUTHOR
Ricardo Vigário,AUTHOR
Ambra Molesini,AUTHOR
Nancy Mazur,AUTHOR
Hye Soo Kim,AUTHOR
Mark B. Schmidt,AUTHOR
Günter Müller,AUTHOR
Joachim Hans Fröhlich,AUTHOR
Tiziana Catarci,AUTHOR
Maben Rabi,AUTHOR
Seomin Yang,AUTHOR
Thomas Hofmann,AUTHOR
Alessandro Vespignani,AUTHOR
Wen-Shyen Eric Chen,AUTHOR
Mustafa Salman,AUTHOR
Dimitrios S. Kolovos,AUTHOR
Reza Kamyar,AUTHOR
Rossella Petreschi,AUTHOR
Özgür Yürekten,AUTHOR
Ying Tan,AUTHOR
Kazunari Morimoto,AUTHOR
Zdeněk Vašíček,AUTHOR
William D. Hunt,AUTHOR
Mario Ferraro,AUTHOR
Dieter Fiems,AUTHOR
Michael G. Hinchey,AUTHOR
Marc Denecker,AUTHOR
Torsten Hoefler,AUTHOR
Ioannis Partsakoulakis,AUTHOR
R. Marco,AUTHOR
Yong Sun,AUTHOR
Kenji Sugimoto,AUTHOR
Milan Zorman,AUTHOR
Isabelle Dedun,AUTHOR
Lizy Abraham,AUTHOR
M. Loulou,AUTHOR
Frank van der Velde,AUTHOR
Khaled A. Harras,AUTHOR
Elena Gómez-Martínez,AUTHOR
Kelly L. Dempski,AUTHOR
Chaochang Chiu,AUTHOR
Gauthier Picard,AUTHOR
Kimmo Kettunen,AUTHOR
Mehrdad Jalali,AUTHOR
Arunita Jaekel,AUTHOR
Hisayoshi Zaima,AUTHOR
Craig Gentry,AUTHOR
Sean Halliday,AUTHOR
Daniel Ashlock,AUTHOR
Wendy E. Mackay,AUTHOR
Bibhudatta Mishra,AUTHOR
Peter G. Harrison,AUTHOR
Jesper Larsen,AUTHOR
Bart Lehane,AUTHOR
L. Kasprzyk,AUTHOR
Simon Hartley,AUTHOR
Yolande Berbers,AUTHOR
Max Manfrin,AUTHOR
Ian Marsh,AUTHOR
Iordanis Kerenidis,AUTHOR
Meng Chang Chen,AUTHOR
Josep Lluís Arcos,AUTHOR
Serguei Levachkine,AUTHOR
Shayma Alkobaisi,AUTHOR
Kees Goossens,AUTHOR
Dina Papagiannaki,AUTHOR
Sanguthevar Rajasekaran,AUTHOR
Petr Somol,AUTHOR
Naoko Tosa,AUTHOR
Grigore C. Burdea,AUTHOR
Klaus Miesenberger,AUTHOR
Rafael Vazquez,AUTHOR
Francisco J. Ruiz-Sanchez,AUTHOR
Magnus Högberg,AUTHOR
M. J. del Jesus,AUTHOR
Choon Hee Kim,AUTHOR
Nicola Gatti,AUTHOR
Liam Murphy,AUTHOR
Hamidreza Modares,AUTHOR
Gudrun Klose,AUTHOR
J. R. Dittmann,AUTHOR
Yang Yang,AUTHOR
Charles Hymans,AUTHOR
Ricard Gavaldà,AUTHOR
Xingyu Wang,AUTHOR
Giulio Pavesi,AUTHOR
Fiona Palmer,AUTHOR
Andreas Kirschbaum,AUTHOR
Eppie Mok,AUTHOR
Bruno Tartini,AUTHOR
Ilias Iliadis,AUTHOR
Gianluca Garofalo,AUTHOR
Luigi Romano,AUTHOR
Jaroslav Opatrny,AUTHOR
A. Pepino,AUTHOR
Sherry Solden,AUTHOR
Yann-Hang Lee,AUTHOR
Damien Pollet,AUTHOR
Nikolas Geroliminis,AUTHOR
Jens J. Balvig,AUTHOR
Xu Chen,AUTHOR
Kyung-Hee Lee,AUTHOR
Eric Salzman,AUTHOR
Syouhei Kawamura,AUTHOR
R. Jaberzadeh Ansari,AUTHOR
Marco Mamei,AUTHOR
Diana Santos,AUTHOR
J. I. Montijano,AUTHOR
Kristian Schelderup,AUTHOR
Frederica Cena,AUTHOR
Martim M. Moniz,AUTHOR
Kyungshik Lim,AUTHOR
Owen G. Thorp,AUTHOR
Dave Kolas,AUTHOR
Jean Louis Sourrouille,AUTHOR
Phillip Ein-Dor,AUTHOR
Giacomo Guerra,AUTHOR
Michele Loreti,AUTHOR
Jianguo Zhao,AUTHOR
Andreas Pitsillides,AUTHOR
Noel E. O’Connor,AUTHOR
Fang Sun,AUTHOR
Jelena Pjesivac-Grbovic,AUTHOR
Remya R,AUTHOR
Jo Ueyama,AUTHOR
Josef Templ,AUTHOR
David N. Jansen,AUTHOR
Rudi Broos,AUTHOR
Pedro R. Falcone Sampaio,AUTHOR
Marina A. Waldén,AUTHOR
Romain Robbes,AUTHOR
Khaled Shaalan,AUTHOR
Shehzad Khalid,AUTHOR
Yuan Kang,AUTHOR
Bente Anda,AUTHOR
Weirong Chen,AUTHOR
Antoine Decugnière,AUTHOR
Rosalba Rossato,AUTHOR
Anna Tzanakaki,AUTHOR
Tetsuo Tamai,AUTHOR
Taruna Aggarwal,AUTHOR
Uta Störl,AUTHOR
Jinoo Joung,AUTHOR
Yariv Aridor,AUTHOR
Abhijeet Shirude,AUTHOR
Keng Peng Tee,AUTHOR
Ting Yin,AUTHOR
Paul Bao,AUTHOR
Jizhe Wang,AUTHOR
Walid Krichene,AUTHOR
Sebastiano Vigna,AUTHOR
Werner Dilger,AUTHOR
Danilo Caivano,AUTHOR
Prithviraj Dasgupta,AUTHOR
María R. Sierra,AUTHOR
Magesh Kannan Parthasarathy,AUTHOR
Islam A. M. El-Maddah,AUTHOR
F. Y. Huang,AUTHOR
Myoung-Kyoung Ji,AUTHOR
Christoph Wirth,AUTHOR
A. Díaz-Méndez,AUTHOR
Arnaud Giacometti,AUTHOR
Chunfeng Hu,AUTHOR
Stella Paschalidou,AUTHOR
Ivan P. L. Png,AUTHOR
Marco Antonio Oliver-Salazar,AUTHOR
Katsuya Hakozaki,AUTHOR
Espen Pilskog,AUTHOR
Herbert S. Lin,AUTHOR
Robert König,AUTHOR
Arvind Seshadri,AUTHOR
José Ramón Gállego,AUTHOR
Eric Leray,AUTHOR
Junfeng Fan,AUTHOR
Armando Stellato,AUTHOR
Michael J. Mahan,AUTHOR
Mohsen Rouached,AUTHOR
Marco Colombetti,AUTHOR
Young-Sik Jeong,AUTHOR
Mark S. Miller,AUTHOR
Pykl Srinivas,AUTHOR
Bruce Hendrickson,AUTHOR
Chaomei Chen,AUTHOR
Jan Pries-Heje,AUTHOR
Imran Ahmed Khan,AUTHOR
Diego Sevilla,AUTHOR
Abed Ellatif Samhat,AUTHOR
Mou Chen,AUTHOR
Junghwan Kim,AUTHOR
Evgeny Kharisov,AUTHOR
